ApsimVersion = 7.10
Title = BC19
           Date          bd(1) paddock.soybean.yield paddock.maize.yield          sw(1)  biochar_bd(1)          oc(1) paddock.soybean.biomass paddock.maize.biomass paddock.soybean.yield paddock.maize.yield         stover paddock.soybean.lai paddock.maize.lai          bd(1)         dul(1)         sat(1)          sw(1)          ph(1)          oc_15          pH_15   corn_yield15
   (dd/mm/yyyy)       (g/cm^3)               (kg/ha)             (kg/ha)        (mm/mm)             ()            (%)                 (kg/ha)               (kg/ha)               (kg/ha)             (kg/ha)        (kg/ha)           (m^2/m^2)         (m^2/m^2)       (g/cm^3)        (mm/mm)        (mm/mm)        (mm/mm)           (pH)             ()             ()             ()
     17/08/2007          1.650                2582.1                 0.0          0.222          1.650          1.319                  8903.8                   0.0                2582.1                 0.0            0.0               3.222             0.000          1.650          0.271          0.350          0.222          5.700          1.276          5.700          0.000
     18/08/2007          1.650                2689.8                 0.0          0.270          1.650          1.319                  8966.1                   0.0                2689.8                 0.0            0.0               3.222             0.000          1.650          0.271          0.350          0.270          5.700          1.276          5.700          0.000
     19/08/2007          1.650                2792.2                 0.0          0.263          1.650          1.319                  9007.2                   0.0                2792.2                 0.0            0.0               3.222             0.000          1.650          0.271          0.350          0.263          5.700          1.276          5.700          0.000
     20/08/2007          1.650                2892.9                 0.0          0.343          1.650          1.319                  9040.3                   0.0                2892.9                 0.0            0.0               3.222             0.000          1.650          0.271          0.350          0.343          5.700          1.276          5.700          0.000
     21/08/2007          1.650                3000.9                 0.0          0.341          1.650          1.319                  9093.5                   0.0                3000.9                 0.0            0.0               3.222             0.000          1.650          0.271          0.350          0.341          5.700          1.276          5.700          0.000
     22/08/2007          1.650                3104.2                 0.0          0.343          1.650          1.320                  9130.0                   0.0                3104.2                 0.0            0.0               3.222             0.000          1.650          0.271          0.350          0.343          5.700          1.276          5.700          0.000
     23/08/2007          1.650                3211.9                 0.0          0.344          1.650          1.320                  9176.8                   0.0                3211.9                 0.0            0.0               3.222             0.000          1.650          0.271          0.350          0.344          5.700          1.276          5.700          0.000
     24/08/2007          1.650                3305.5                 0.0          0.344          1.650          1.320                  9182.0                   0.0                3305.5                 0.0            0.0               3.193             0.000          1.650          0.271          0.350          0.344          5.700          1.276          5.700          0.000
     25/08/2007          1.650                3404.4                 0.0          0.309          1.650          1.320                  9201.0                   0.0                3404.4                 0.0            0.0               3.104             0.000          1.650          0.271          0.350          0.309          5.700          1.276          5.700          0.000
     26/08/2007          1.650                3404.4                 0.0          0.289          1.650          1.320                  9201.0                   0.0                3404.4                 0.0            0.0               2.995             0.000          1.650          0.271          0.350          0.289          5.700          1.276          5.700          0.000
     27/08/2007          1.650                3404.4                 0.0          0.277          1.650          1.320                  9201.0                   0.0                3404.4                 0.0            0.0               2.845             0.000          1.650          0.271          0.350          0.277          5.700          1.276          5.700          0.000
     28/08/2007          1.650                3404.4                 0.0          0.271          1.650          1.320                  9201.0                   0.0                3404.4                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.271          5.700          1.276          5.700          0.000
     29/08/2007          1.650                   0.0                 0.0          0.336          1.650          1.321                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.336          5.700          1.276          5.700          0.000
     30/08/2007          1.650                   0.0                 0.0          0.297          1.650          1.321                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.297          5.700          1.277          5.700          0.000
     31/08/2007          1.650                   0.0                 0.0          0.273          1.650          1.322                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.273          5.700          1.277          5.700          0.000
     01/09/2007          1.650                   0.0                 0.0          0.271          1.650          1.323                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.271          5.700          1.278          5.700          0.000
     02/09/2007          1.650                   0.0                 0.0          0.270          1.650          1.325                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.270          5.700          1.279          5.700          0.000
     03/09/2007          1.650                   0.0                 0.0          0.265          1.650          1.326                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.265          5.700          1.279          5.700          0.000
     04/09/2007          1.650                   0.0                 0.0          0.258          1.650          1.327                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.258          5.700          1.280          5.700          0.000
     05/09/2007          1.650                   0.0                 0.0          0.255          1.650          1.328                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.255          5.700          1.281          5.700          0.000
     06/09/2007          1.650                   0.0                 0.0          0.250          1.650          1.330                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.250          5.700          1.282          5.700          0.000
     07/09/2007          1.650                   0.0                 0.0          0.327          1.650          1.331                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.327          5.700          1.283          5.700          0.000
     08/09/2007          1.650                   0.0                 0.0          0.290          1.650          1.332                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.290          5.700          1.284          5.700          0.000
     09/09/2007          1.650                   0.0                 0.0          0.271          1.650          1.333                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.271          5.700          1.285          5.700          0.000
     10/09/2007          1.650                   0.0                 0.0          0.308          1.650          1.335                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.308          5.700          1.285          5.700          0.000
     11/09/2007          1.650                   0.0                 0.0          0.280          1.650          1.335                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.280          5.700          1.286          5.700          0.000
     12/09/2007          1.650                   0.0                 0.0          0.271          1.650          1.336                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.271          5.700          1.287          5.700          0.000
     13/09/2007          1.650                   0.0                 0.0          0.266          1.650          1.337                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.266          5.700          1.287          5.700          0.000
     14/09/2007          1.650                   0.0                 0.0          0.260          1.650          1.338                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.260          5.700          1.288          5.700          0.000
     15/09/2007          1.650                   0.0                 0.0          0.256          1.650          1.338                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.256          5.700          1.289          5.700          0.000
     16/09/2007          1.650                   0.0                 0.0          0.258          1.650          1.339                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.258          5.700          1.289          5.700          0.000
     17/09/2007          1.650                   0.0                 0.0          0.254          1.650          1.340                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.254          5.700          1.289          5.700          0.000
     18/09/2007          1.650                   0.0                 0.0          0.263          1.650          1.341                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.263          5.700          1.290          5.700          0.000
     19/09/2007          1.650                   0.0                 0.0          0.336          1.650          1.343                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.336          5.700          1.291          5.700          0.000
     20/09/2007          1.650                   0.0                 0.0          0.295          1.650          1.343                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.295          5.700          1.292          5.700          0.000
     21/09/2007          1.650                   0.0                 0.0          0.271          1.650          1.344                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.271          5.700          1.292          5.700          0.000
     22/09/2007          1.650                   0.0                 0.0          0.271          1.650          1.345                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.271          5.700          1.292          5.700          0.000
     23/09/2007          1.650                   0.0                 0.0          0.265          1.650          1.346                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.265          5.700          1.293          5.700          0.000
     24/09/2007          1.650                   0.0                 0.0          0.257          1.650          1.347                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.257          5.700          1.294          5.700          0.000
     25/09/2007          1.650                   0.0                 0.0          0.289          1.650          1.349                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.289          5.700          1.295          5.700          0.000
     26/09/2007          1.650                   0.0                 0.0          0.271          1.650          1.349                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.271          5.700          1.296          5.700          0.000
     27/09/2007          1.650                   0.0                 0.0          0.266          1.650          1.350                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.266          5.700          1.296          5.700          0.000
     28/09/2007          1.650                   0.0                 0.0          0.259          1.650          1.351                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.259          5.700          1.297          5.700          0.000
     29/09/2007          1.650                   0.0                 0.0          0.253          1.650          1.352                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.253          5.700          1.297          5.700          0.000
     30/09/2007          1.650                   0.0                 0.0          0.254          1.650          1.353                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.254          5.700          1.298          5.700          0.000
     01/10/2007          1.650                   0.0                 0.0          0.261          1.650          1.355                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.261          5.700          1.299          5.700          0.000
     02/10/2007          1.650                   0.0                 0.0          0.343          1.650          1.356                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.343          5.700          1.299          5.700          0.000
     03/10/2007          1.650                   0.0                 0.0          0.300          1.650          1.357                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.300          5.700          1.300          5.700          0.000
     04/10/2007          1.650                   0.0                 0.0          0.273          1.650          1.358                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.273          5.700          1.301          5.700          0.000
     05/10/2007          1.650                   0.0                 0.0          0.281          1.650          1.359                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.281          5.700          1.302          5.700          0.000
     06/10/2007          1.650                   0.0                 0.0          0.271          1.650          1.360                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.271          5.700          1.302          5.700          0.000
     07/10/2007          1.650                   0.0                 0.0          0.270          1.650          1.361                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.270          5.700          1.303          5.700          0.000
     08/10/2007          1.650                   0.0                 0.0          0.336          1.650          1.362                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.336          5.700          1.304          5.700          0.000
     09/10/2007          1.650                   0.0                 0.0          0.295          1.650          1.363                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.295          5.700          1.304          5.700          0.000
     10/10/2007          1.650                   0.0                 0.0          0.273          1.650          1.363                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.273          5.700          1.305          5.700          0.000
     11/10/2007          1.650                   0.0                 0.0          0.271          1.650          1.363                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.271          5.700          1.305          5.700          0.000
     12/10/2007          1.650                   0.0                 0.0          0.271          1.650          1.363                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.271          5.700          1.305          5.700          0.000
     13/10/2007          1.650                   0.0                 0.0          0.303          1.650          1.364                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.303          5.700          1.305          5.700          0.000
     14/10/2007          1.650                   0.0                 0.0          0.345          1.650          1.365                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.345          5.700          1.306          5.700          0.000
     15/10/2007          1.650                   0.0                 0.0          0.346          1.650          1.365                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.346          5.700          1.306          5.700          0.000
     16/10/2007          1.650                   0.0                 0.0          0.323          1.650          1.366                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.323          5.700          1.307          5.700          0.000
     17/10/2007          1.650                   0.0                 0.0          0.343          1.650          1.366                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.343          5.700          1.307          5.700          0.000
     18/10/2007          1.650                   0.0                 0.0          0.341          1.650          1.366                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.341          5.700          1.307          5.700          0.000
     19/10/2007          1.650                   0.0                 0.0          0.335          1.650          1.367                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.335          5.700          1.307          5.700          0.000
     20/10/2007          1.650                   0.0                 0.0          0.295          1.650          1.367                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.295          5.700          1.307          5.700          0.000
     21/10/2007          1.650                   0.0                 0.0          0.274          1.650          1.367                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.274          5.700          1.307          5.700          0.000
     22/10/2007          1.650                   0.0                 0.0          0.271          1.650          1.367                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.271          5.700          1.308          5.700          0.000
     23/10/2007          1.650                   0.0                 0.0          0.271          1.650          1.368                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.271          5.700          1.308          5.700          0.000
     24/10/2007          1.650                   0.0                 0.0          0.264          1.650          1.368                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.264          5.700          1.308          5.700          0.000
     25/10/2007          1.650                   0.0                 0.0          0.259          1.650          1.368                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.259          5.700          1.308          5.700          0.000
     26/10/2007          1.650                   0.0                 0.0          0.260          1.650          1.368                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.260          5.700          1.308          5.700          0.000
     27/10/2007          1.650                   0.0                 0.0          0.257          1.650          1.368                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.257          5.700          1.308          5.700          0.000
     28/10/2007          1.650                   0.0                 0.0          0.254          1.650          1.368                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.254          5.700          1.308          5.700          0.000
     29/10/2007          1.650                   0.0                 0.0          0.250          1.650          1.368                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.250          5.700          1.308          5.700          0.000
     30/10/2007          1.650                   0.0                 0.0          0.246          1.650          1.369                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.246          5.700          1.308          5.700          0.000
     31/10/2007          1.650                   0.0                 0.0          0.244          1.650          1.369                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.244          5.700          1.309          5.700          0.000
     01/11/2007          1.650                   0.0                 0.0          0.242          1.650          1.369                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.242          5.700          1.309          5.700          0.000
     02/11/2007          1.650                   0.0                 0.0          0.241          1.650          1.369                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.241          5.700          1.309          5.700          0.000
     03/11/2007          1.650                   0.0                 0.0          0.240          1.650          1.369                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.240          5.700          1.309          5.700          0.000
     04/11/2007          1.650                   0.0                 0.0          0.238          1.650          1.369                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.238          5.700          1.309          5.700          0.000
     05/11/2007          1.650                   0.0                 0.0          0.237          1.650          1.369                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.237          5.700          1.309          5.700          0.000
     06/11/2007          1.650                   0.0                 0.0          0.236          1.650          1.369                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.236          5.700          1.309          5.700          0.000
     07/11/2007          1.650                   0.0                 0.0          0.235          1.650          1.369                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.235          5.700          1.309          5.700          0.000
     08/11/2007          1.650                   0.0                 0.0          0.234          1.650          1.369                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.234          5.700          1.309          5.700          0.000
     09/11/2007          1.650                   0.0                 0.0          0.233          1.650          1.369                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.233          5.700          1.308          5.700          0.000
     10/11/2007          1.650                   0.0                 0.0          0.232          1.650          1.369                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.232          5.700          1.308          5.700          0.000
     11/11/2007          1.650                   0.0                 0.0          0.232          1.650          1.368                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.232          5.700          1.308          5.700          0.000
     12/11/2007          1.650                   0.0                 0.0          0.231          1.650          1.368                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.231          5.700          1.308          5.700          0.000
     13/11/2007          1.650                   0.0                 0.0          0.230          1.650          1.368                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.230          5.700          1.308          5.700          0.000
     14/11/2007          1.650                   0.0                 0.0          0.230          1.650          1.368                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.230          5.700          1.308          5.700          0.000
     15/11/2007          1.650                   0.0                 0.0          0.229          1.650          1.368                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.229          5.700          1.308          5.700          0.000
     16/11/2007          1.650                   0.0                 0.0          0.228          1.650          1.368                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.228          5.700          1.308          5.700          0.000
     17/11/2007          1.650                   0.0                 0.0          0.228          1.650          1.368                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.228          5.700          1.308          5.700          0.000
     18/11/2007          1.650                   0.0                 0.0          0.242          1.650          1.368                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.242          5.700          1.308          5.700          0.000
     19/11/2007          1.650                   0.0                 0.0          0.237          1.650          1.368                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.237          5.700          1.308          5.700          0.000
     20/11/2007          1.650                   0.0                 0.0          0.240          1.650          1.368                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.240          5.700          1.308          5.700          0.000
     21/11/2007          1.650                   0.0                 0.0          0.243          1.650          1.368                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.243          5.700          1.308          5.700          0.000
     22/11/2007          1.650                   0.0                 0.0          0.243          1.650          1.368                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.243          5.700          1.308          5.700          0.000
     23/11/2007          1.650                   0.0                 0.0          0.242          1.650          1.368                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.242          5.700          1.308          5.700          0.000
     24/11/2007          1.650                   0.0                 0.0          0.242          1.650          1.368                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.242          5.700          1.308          5.700          0.000
     25/11/2007          1.650                   0.0                 0.0          0.238          1.650          1.368                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.238          5.700          1.308          5.700          0.000
     26/11/2007          1.650                   0.0                 0.0          0.236          1.650          1.368                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.236          5.700          1.308          5.700          0.000
     27/11/2007          1.650                   0.0                 0.0          0.235          1.650          1.368                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.235          5.700          1.308          5.700          0.000
     28/11/2007          1.650                   0.0                 0.0          0.236          1.650          1.368                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.236          5.700          1.308          5.700          0.000
     29/11/2007          1.650                   0.0                 0.0          0.235          1.650          1.368                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.235          5.700          1.308          5.700          0.000
     30/11/2007          1.650                   0.0                 0.0          0.234          1.650          1.368                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.234          5.700          1.308          5.700          0.000
     01/12/2007          1.650                   0.0                 0.0          0.349          1.650          1.368                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.349          5.700          1.308          5.700          0.000
     02/12/2007          1.650                   0.0                 0.0          0.323          1.650          1.368                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.323          5.700          1.308          5.700          0.000
     03/12/2007          1.650                   0.0                 0.0          0.301          1.650          1.368                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.301          5.700          1.308          5.700          0.000
     04/12/2007          1.650                   0.0                 0.0          0.288          1.650          1.368                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.288          5.700          1.308          5.700          0.000
     05/12/2007          1.650                   0.0                 0.0          0.279          1.650          1.368                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.279          5.700          1.308          5.700          0.000
     06/12/2007          1.650                   0.0                 0.0          0.297          1.650          1.368                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.297          5.700          1.308          5.700          0.000
     07/12/2007          1.650                   0.0                 0.0          0.292          1.650          1.368                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.292          5.700          1.308          5.700          0.000
     08/12/2007          1.650                   0.0                 0.0          0.290          1.650          1.368                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.290          5.700          1.308          5.700          0.000
     09/12/2007          1.650                   0.0                 0.0          0.284          1.650          1.368                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.284          5.700          1.308          5.700          0.000
     10/12/2007          1.650                   0.0                 0.0          0.278          1.650          1.368                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.278          5.700          1.308          5.700          0.000
     11/12/2007          1.650                   0.0                 0.0          0.349          1.650          1.368                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.349          5.700          1.308          5.700          0.000
     12/12/2007          1.650                   0.0                 0.0          0.318          1.650          1.368                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.318          5.700          1.308          5.700          0.000
     13/12/2007          1.650                   0.0                 0.0          0.297          1.650          1.368                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.297          5.700          1.308          5.700          0.000
