ApsimVersion = 7.10
Title = BC76
           Date          bd(1) paddock.soybean.yield paddock.maize.yield          sw(1)  biochar_bd(1)          oc(1) paddock.soybean.biomass paddock.maize.biomass paddock.soybean.yield paddock.maize.yield         stover paddock.soybean.lai paddock.maize.lai          bd(1)         dul(1)         sat(1)          sw(1)          ph(1)          oc_15          pH_15   corn_yield15
   (dd/mm/yyyy)       (g/cm^3)               (kg/ha)             (kg/ha)        (mm/mm)             ()            (%)                 (kg/ha)               (kg/ha)               (kg/ha)             (kg/ha)        (kg/ha)           (m^2/m^2)           (m2/m2)       (g/cm^3)        (mm/mm)        (mm/mm)        (mm/mm)           (pH)             ()             ()             ()
     11/11/2006          1.650                   0.0                 0.0          0.277          1.650          1.303                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.277          5.700          1.268          5.700          0.000
     12/11/2006          1.650                   0.0                 0.0          0.274          1.650          1.303                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.274          5.700          1.268          5.700          0.000
     13/11/2006          1.650                   0.0                 0.0          0.330          1.650          1.303                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.330          5.700          1.268          5.700          0.000
     14/11/2006          1.650                   0.0                 0.0          0.306          1.650          1.303                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.306          5.700          1.268          5.700          0.000
     15/11/2006          1.650                   0.0                 0.0          0.291          1.650          1.303                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.291          5.700          1.268          5.700          0.000
     16/11/2006          1.650                   0.0                 0.0          0.283          1.650          1.303                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.283          5.700          1.268          5.700          0.000
     17/11/2006          1.650                   0.0                 0.0          0.278          1.650          1.303                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.278          5.700          1.268          5.700          0.000
     18/11/2006          1.650                   0.0                 0.0          0.274          1.650          1.303                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.274          5.700          1.268          5.700          0.000
     19/11/2006          1.650                   0.0                 0.0          0.273          1.650          1.303                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.273          5.700          1.268          5.700          0.000
     20/11/2006          1.650                   0.0                 0.0          0.271          1.650          1.303                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.271          5.700          1.268          5.700          0.000
     21/11/2006          1.650                   0.0                 0.0          0.271          1.650          1.303                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.271          5.700          1.268          5.700          0.000
     22/11/2006          1.650                   0.0                 0.0          0.270          1.650          1.303                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.270          5.700          1.268          5.700          0.000
     23/11/2006          1.650                   0.0                 0.0          0.270          1.650          1.303                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.270          5.700          1.268          5.700          0.000
     24/11/2006          1.650                   0.0                 0.0          0.269          1.650          1.303                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.269          5.700          1.268          5.700          0.000
     25/11/2006          1.650                   0.0                 0.0          0.269          1.650          1.303                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.269          5.700          1.268          5.700          0.000
     26/11/2006          1.650                   0.0                 0.0          0.281          1.650          1.303                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.281          5.700          1.268          5.700          0.000
     27/11/2006          1.650                   0.0                 0.0          0.284          1.650          1.303                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.284          5.700          1.268          5.700          0.000
     28/11/2006          1.650                   0.0                 0.0          0.349          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.349          5.700          1.268          5.700          0.000
     29/11/2006          1.650                   0.0                 0.0          0.350          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.350          5.700          1.268          5.700          0.000
     30/11/2006          1.650                   0.0                 0.0          0.318          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.318          5.700          1.268          5.700          0.000
     01/12/2006          1.650                   0.0                 0.0          0.299          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.299          5.700          1.268          5.700          0.000
     02/12/2006          1.650                   0.0                 0.0          0.288          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.288          5.700          1.268          5.700          0.000
     03/12/2006          1.650                   0.0                 0.0          0.281          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.281          5.700          1.268          5.700          0.000
     04/12/2006          1.650                   0.0                 0.0          0.277          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.277          5.700          1.268          5.700          0.000
     05/12/2006          1.650                   0.0                 0.0          0.274          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.274          5.700          1.268          5.700          0.000
     06/12/2006          1.650                   0.0                 0.0          0.272          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.272          5.700          1.268          5.700          0.000
     07/12/2006          1.650                   0.0                 0.0          0.272          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.272          5.700          1.268          5.700          0.000
     08/12/2006          1.650                   0.0                 0.0          0.271          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.271          5.700          1.268          5.700          0.000
     09/12/2006          1.650                   0.0                 0.0          0.271          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.271          5.700          1.268          5.700          0.000
     10/12/2006          1.650                   0.0                 0.0          0.270          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.270          5.700          1.268          5.700          0.000
     11/12/2006          1.650                   0.0                 0.0          0.270          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.270          5.700          1.268          5.700          0.000
     12/12/2006          1.650                   0.0                 0.0          0.339          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.339          5.700          1.268          5.700          0.000
     13/12/2006          1.650                   0.0                 0.0          0.312          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.312          5.700          1.268          5.700          0.000
     14/12/2006          1.650                   0.0                 0.0          0.295          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.295          5.700          1.268          5.700          0.000
     15/12/2006          1.650                   0.0                 0.0          0.285          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.285          5.700          1.268          5.700          0.000
     16/12/2006          1.650                   0.0                 0.0          0.279          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.279          5.700          1.268          5.700          0.000
     17/12/2006          1.650                   0.0                 0.0          0.275          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.275          5.700          1.268          5.700          0.000
     18/12/2006          1.650                   0.0                 0.0          0.273          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.273          5.700          1.268          5.700          0.000
     19/12/2006          1.650                   0.0                 0.0          0.272          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.272          5.700          1.268          5.700          0.000
     20/12/2006          1.650                   0.0                 0.0          0.342          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.342          5.700          1.268          5.700          0.000
     21/12/2006          1.650                   0.0                 0.0          0.350          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.350          5.700          1.268          5.700          0.000
     22/12/2006          1.650                   0.0                 0.0          0.350          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.350          5.700          1.268          5.700          0.000
     23/12/2006          1.650                   0.0                 0.0          0.318          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.318          5.700          1.268          5.700          0.000
     24/12/2006          1.650                   0.0                 0.0          0.299          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.299          5.700          1.268          5.700          0.000
     25/12/2006          1.650                   0.0                 0.0          0.287          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.287          5.700          1.268          5.700          0.000
     26/12/2006          1.650                   0.0                 0.0          0.280          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.280          5.700          1.268          5.700          0.000
     27/12/2006          1.650                   0.0                 0.0          0.276          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.276          5.700          1.268          5.700          0.000
     28/12/2006          1.650                   0.0                 0.0          0.274          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.274          5.700          1.268          5.700          0.000
     29/12/2006          1.650                   0.0                 0.0          0.272          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.272          5.700          1.268          5.700          0.000
     30/12/2006          1.650                   0.0                 0.0          0.278          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.278          5.700          1.268          5.700          0.000
     31/12/2006          1.650                   0.0                 0.0          0.350          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.350          5.700          1.268          5.700          0.000
     01/01/2007          1.650                   0.0                 0.0          0.338          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.338          5.700          1.268          5.700          0.000
     02/01/2007          1.650                   0.0                 0.0          0.311          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.311          5.700          1.268          5.700          0.000
     03/01/2007          1.650                   0.0                 0.0          0.295          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.295          5.700          1.268          5.700          0.000
     04/01/2007          1.650                   0.0                 0.0          0.285          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.285          5.700          1.268          5.700          0.000
     05/01/2007          1.650                   0.0                 0.0          0.279          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.279          5.700          1.268          5.700          0.000
     06/01/2007          1.650                   0.0                 0.0          0.275          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.275          5.700          1.268          5.700          0.000
     07/01/2007          1.650                   0.0                 0.0          0.273          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.273          5.700          1.268          5.700          0.000
     08/01/2007          1.650                   0.0                 0.0          0.272          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.272          5.700          1.268          5.700          0.000
     09/01/2007          1.650                   0.0                 0.0          0.271          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.271          5.700          1.268          5.700          0.000
     10/01/2007          1.650                   0.0                 0.0          0.271          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.271          5.700          1.268          5.700          0.000
     11/01/2007          1.650                   0.0                 0.0          0.270          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.270          5.700          1.268          5.700          0.000
     12/01/2007          1.650                   0.0                 0.0          0.270          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.270          5.700          1.268          5.700          0.000
     13/01/2007          1.650                   0.0                 0.0          0.278          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.278          5.700          1.268          5.700          0.000
     14/01/2007          1.650                   0.0                 0.0          0.284          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.284          5.700          1.268          5.700          0.000
     15/01/2007          1.650                   0.0                 0.0          0.293          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.293          5.700          1.268          5.700          0.000
     16/01/2007          1.650                   0.0                 0.0          0.284          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.284          5.700          1.268          5.700          0.000
     17/01/2007          1.650                   0.0                 0.0          0.279          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.279          5.700          1.268          5.700          0.000
     18/01/2007          1.650                   0.0                 0.0          0.276          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.276          5.700          1.268          5.700          0.000
     19/01/2007          1.650                   0.0                 0.0          0.274          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.274          5.700          1.268          5.700          0.000
     20/01/2007          1.650                   0.0                 0.0          0.273          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.273          5.700          1.268          5.700          0.000
     21/01/2007          1.650                   0.0                 0.0          0.315          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.315          5.700          1.268          5.700          0.000
     22/01/2007          1.650                   0.0                 0.0          0.297          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.297          5.700          1.268          5.700          0.000
     23/01/2007          1.650                   0.0                 0.0          0.287          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.287          5.700          1.268          5.700          0.000
     24/01/2007          1.650                   0.0                 0.0          0.280          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.280          5.700          1.268          5.700          0.000
     25/01/2007          1.650                   0.0                 0.0          0.276          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.276          5.700          1.268          5.700          0.000
     26/01/2007          1.650                   0.0                 0.0          0.274          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.274          5.700          1.268          5.700          0.000
     27/01/2007          1.650                   0.0                 0.0          0.272          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.272          5.700          1.268          5.700          0.000
     28/01/2007          1.650                   0.0                 0.0          0.272          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.272          5.700          1.268          5.700          0.000
     29/01/2007          1.650                   0.0                 0.0          0.271          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.271          5.700          1.268          5.700          0.000
     30/01/2007          1.650                   0.0                 0.0          0.271          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.271          5.700          1.268          5.700          0.000
     31/01/2007          1.650                   0.0                 0.0          0.271          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.271          5.700          1.268          5.700          0.000
     01/02/2007          1.650                   0.0                 0.0          0.271          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.271          5.700          1.268          5.700          0.000
     02/02/2007          1.650                   0.0                 0.0          0.271          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.271          5.700          1.268          5.700          0.000
     03/02/2007          1.650                   0.0                 0.0          0.271          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.271          5.700          1.268          5.700          0.000
     04/02/2007          1.650                   0.0                 0.0          0.271          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.271          5.700          1.268          5.700          0.000
     05/02/2007          1.650                   0.0                 0.0          0.271          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.271          5.700          1.268          5.700          0.000
     06/02/2007          1.650                   0.0                 0.0          0.285          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.285          5.700          1.268          5.700          0.000
     07/02/2007          1.650                   0.0                 0.0          0.279          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.279          5.700          1.268          5.700          0.000
     08/02/2007          1.650                   0.0                 0.0          0.276          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.276          5.700          1.268          5.700          0.000
     09/02/2007          1.650                   0.0                 0.0          0.274          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.274          5.700          1.268          5.700          0.000
     10/02/2007          1.650                   0.0                 0.0          0.273          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.273          5.700          1.268          5.700          0.000
     11/02/2007          1.650                   0.0                 0.0          0.272          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.272          5.700          1.268          5.700          0.000
     12/02/2007          1.650                   0.0                 0.0          0.271          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.271          5.700          1.268          5.700          0.000
     13/02/2007          1.650                   0.0                 0.0          0.282          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.282          5.700          1.268          5.700          0.000
     14/02/2007          1.650                   0.0                 0.0          0.277          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.277          5.700          1.268          5.700          0.000
     15/02/2007          1.650                   0.0                 0.0          0.275          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.275          5.700          1.268          5.700          0.000
     16/02/2007          1.650                   0.0                 0.0          0.273          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.273          5.700          1.268          5.700          0.000
     17/02/2007          1.650                   0.0                 0.0          0.286          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.286          5.700          1.268          5.700          0.000
     18/02/2007          1.650                   0.0                 0.0          0.280          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.280          5.700          1.268          5.700          0.000
     19/02/2007          1.650                   0.0                 0.0          0.276          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.276          5.700          1.268          5.700          0.000
     20/02/2007          1.650                   0.0                 0.0          0.273          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.273          5.700          1.268          5.700          0.000
     21/02/2007          1.650                   0.0                 0.0          0.271          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.271          5.700          1.268          5.700          0.000
     22/02/2007          1.650                   0.0                 0.0          0.271          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.271          5.700          1.268          5.700          0.000
     23/02/2007          1.650                   0.0                 0.0          0.270          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.270          5.700          1.268          5.700          0.000
     24/02/2007          1.650                   0.0                 0.0          0.350          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.350          5.700          1.268          5.700          0.000
     25/02/2007          1.650                   0.0                 0.0          0.350          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.350          5.700          1.268          5.700          0.000
     26/02/2007          1.650                   0.0                 0.0          0.318          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.318          5.700          1.268          5.700          0.000
     27/02/2007          1.650                   0.0                 0.0          0.299          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.299          5.700          1.268          5.700          0.000
     28/02/2007          1.650                   0.0                 0.0          0.288          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.288          5.700          1.268          5.700          0.000
     01/03/2007          1.650                   0.0                 0.0          0.350          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.350          5.700          1.268          5.700          0.000
     02/03/2007          1.650                   0.0                 0.0          0.350          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.350          5.700          1.268          5.700          0.000
     03/03/2007          1.650                   0.0                 0.0          0.318          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.318          5.700          1.268          5.700          0.000
     04/03/2007          1.650                   0.0                 0.0          0.299          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.299          5.700          1.268          5.700          0.000
     05/03/2007          1.650                   0.0                 0.0          0.288          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.288          5.700          1.268          5.700          0.000
     06/03/2007          1.650                   0.0                 0.0          0.281          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.281          5.700          1.268          5.700          0.000
     07/03/2007          1.650                   0.0                 0.0          0.277          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.277          5.700          1.268          5.700          0.000
     08/03/2007          1.650                   0.0                 0.0          0.274          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.274          5.700          1.268          5.700          0.000
     09/03/2007          1.650                   0.0                 0.0          0.286          1.650          1.304                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.286          5.700          1.268          5.700          0.000
