ApsimVersion = 7.6
Title = Sorghum_HE1_T1
           Date            Das          Stage        Biomass        GreenWt      BiomassWt    RootGreenWt    LeafGreenWt    StemGreenWt  RachisGreenWt   GrainGreenWt      biomass_n         GreenN     RootGreenN     LeafGreenN     StemGreenN   RachisGreenN    GrainGreenN GrainGreenNConc        GrainNo      GrainSize             HI         LeafNo            LAI           SLAI            ESW            NO3            SLN        WaterSD          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)           TPLA           SPLA
     28/03/1997             78          7.406         8195.2        1089.70         819.52         270.18         201.86         447.08         170.57           0.00          13.00          13.54           0.54           6.26           4.94           1.80           0.00           0.000          0.000          0.000          0.000         18.074          4.169          0.000        112.280          242.9          1.502          1.000          0.381          0.409          0.441          0.359          0.333          0.343          0.351          0.330          0.320          0.330       4169.059          0.000
     29/03/1997             79          7.574         8393.1        1110.67         839.31         271.36         201.86         466.87         170.57           0.00          13.24          13.78           0.54           6.26           5.18           1.80           0.00           0.000          0.000          0.000          0.000         18.074          4.169          0.000        107.034          240.6          1.502          1.000          0.366          0.401          0.433          0.356          0.331          0.342          0.351          0.330          0.320          0.330       4169.059          0.000
     30/03/1997             80          7.749         8590.9        1131.62         859.09         272.54         201.86         486.65         170.57           0.00          13.47          14.02           0.55           6.26           5.41           1.80           0.00           0.000          0.000          0.000          0.000         18.074          4.169          0.000        101.993          238.5          1.502          1.000          0.352          0.394          0.425          0.353          0.329          0.341          0.350          0.330          0.320          0.330       4169.059          0.000
     31/03/1997             81          7.934         8783.0        1151.97         878.30         273.66         201.86         505.86         170.57           0.00          13.71          14.26           0.55           6.26           5.65           1.80           0.00           0.000          0.000          0.000          0.000         18.074          4.169          0.000         96.984          236.4          1.502          1.000          0.339          0.386          0.417          0.350          0.327          0.339          0.350          0.330          0.320          0.330       4169.059          0.000
     01/04/1997             82          8.000         8975.2        1172.31         897.52         274.79         201.86         525.08         170.57           0.00          13.90          14.45           0.55           6.26           5.84           1.80           0.00           0.000       2596.229          0.000          0.000         18.074          4.169          0.000         92.632          234.6          1.502          1.000          0.326          0.380          0.410          0.348          0.326          0.338          0.349          0.330          0.320          0.330       4169.059          0.000
     02/04/1997             83          8.036         9174.0        1191.63         917.40         274.24         201.86         541.80         170.57           3.15          14.14          14.69           0.55           6.26           6.09           1.76           0.04           1.111       6345.871          1.215          0.003         18.074          4.169          0.000         95.082          232.5          1.502          1.000          0.383          0.375          0.403          0.345          0.324          0.337          0.349          0.330          0.320          0.330       4169.059          0.000
     03/04/1997             84          8.058         9356.0        1209.29         935.60         273.69         201.86         551.78         170.57          11.38          14.39          14.94           0.55           6.26           6.33           1.68           0.13           1.111      10345.489          1.793          0.012         18.074          4.169          0.000         89.988          230.2          1.502          1.000          0.367          0.369          0.396          0.342          0.322          0.336          0.348          0.330          0.320          0.330       4169.059          0.000
     04/04/1997             85          8.082         9558.3        1228.97         955.83         273.14         201.86         558.77         170.57          24.62          14.66          15.21           0.55           6.26           6.53           1.59           0.29           1.163      14636.746          2.380          0.026         18.074          4.169          0.000         85.957          227.8          1.502          1.000          0.364          0.362          0.388          0.338          0.319          0.334          0.347          0.330          0.320          0.330       4169.059          0.000
     05/04/1997             86          8.104         9750.5        1247.64         975.05         272.60         201.86         563.53         170.57          39.08          14.93          15.47           0.55           6.26           6.65           1.51           0.50           1.272      18636.364          2.670          0.040         18.074          4.169          0.000         80.528          225.4          1.502          1.000          0.347          0.355          0.381          0.335          0.317          0.333          0.347          0.330          0.320          0.330       4169.059          0.000
     06/04/1997             87          8.127         9942.6        1266.31         994.26         272.05         201.86         566.18         170.57          55.65          15.17          15.72           0.54           6.26           6.69           1.44           0.77           1.391      22760.970          2.986          0.056         18.074          4.169          0.000         75.430          223.2          1.502          1.000          0.331          0.348          0.374          0.332          0.315          0.332          0.346          0.330          0.320          0.330       4169.059          0.000
     07/04/1997             88          8.146        10118.3        1283.34        1011.83         271.51         201.86         567.82         170.57          71.58          15.42          15.96           0.54           6.26           6.72           1.39           1.05           1.469      26149.536          3.145          0.071         18.074          4.169          0.000         70.164          221.0          1.502          1.000          0.315          0.341          0.367          0.328          0.313          0.330          0.346          0.330          0.320          0.330       4169.059          0.000
     08/04/1997             89          8.166        10311.7        1302.13        1031.17         270.96         201.86         568.77         170.57          89.96          15.67          16.21           0.54           6.26           6.69           1.34           1.38           1.538      27775.126          3.440          0.087         18.074          4.169          0.000         64.826          218.7          1.502          1.000          0.299          0.334          0.360          0.325          0.310          0.329          0.345          0.330          0.320          0.330       4169.059          0.000
     09/04/1997             90          8.184        10475.8        1318.01        1047.58         270.42         201.86         568.35         170.57         106.80          15.78          16.32           0.54           6.26           6.52           1.29           1.70           1.596      27775.126          3.845          0.102         18.074          4.169          0.000         61.910          217.9          1.502          1.000          0.287          0.330          0.356          0.323          0.309          0.328          0.345          0.330          0.320          0.330       4169.059          0.000
     10/04/1997             91          8.201        10624.6        1332.34        1062.46         269.88         201.86         567.40         170.57         122.62          15.93          16.47           0.54           6.26           6.40           1.26           2.01           1.641      27775.126          4.415          0.115         18.074          4.169          0.000         58.313          216.5          1.502          1.000          0.276          0.325          0.352          0.321          0.308          0.327          0.344          0.330          0.320          0.330       4169.059          0.000
     11/04/1997             92          8.220        10783.5        1347.69        1078.35         269.34         201.86         566.52         170.57         139.39          16.09          16.63           0.54           6.26           6.28           1.22           2.34           1.677      27775.126          5.018          0.129         18.074          4.169          0.000         81.472          215.0          1.502          1.000          0.424          0.418          0.351          0.319          0.307          0.327          0.344          0.330          0.320          0.330       4169.059          0.000
     12/04/1997             93          8.238        10927.2        1361.52        1092.72         268.80         201.86         564.70         170.57         155.58          16.25          16.79           0.54           6.26           6.14           1.18           2.66           1.712      27775.126          5.602          0.142         18.074          4.169          0.000         78.066          213.6          1.502          1.000          0.409          0.410          0.348          0.318          0.306          0.326          0.344          0.330          0.320          0.330       4169.059          0.000
     13/04/1997             94          8.258        11098.2        1378.09        1109.82         268.27         201.86         563.44         170.57         173.94          16.38          16.92           0.54           6.26           5.96           1.13           3.02           1.738      27775.126          6.263          0.157         18.074          4.169          0.000         74.832          212.5          1.502          1.000          0.394          0.403          0.346          0.316          0.305          0.325          0.344          0.330          0.320          0.330       4169.059          0.000
     14/04/1997             95          8.278        11257.9        1393.52        1125.79         267.73         201.86         561.64         170.57         191.71          16.51          17.04           0.54           6.26           5.77           1.09           3.38           1.763      27775.126          6.902          0.170         18.074          4.169          0.000         71.724          211.4          1.502          1.000          0.381          0.395          0.344          0.315          0.304          0.325          0.343          0.330          0.320          0.330       4169.059          0.000
     15/04/1997             96          8.294        11390.4        1406.24        1139.04         267.19         201.86         560.21         170.57         206.40          16.64          17.18           0.53           6.26           5.64           1.06           3.67           1.779      27775.126          7.431          0.181         18.074          4.169          0.000         68.467          210.2          1.502          1.000          0.368          0.388          0.342          0.314          0.303          0.324          0.343          0.330          0.320          0.330       4169.059          0.000
     16/04/1997             97          8.308        11502.0        1416.86        1150.20         266.66         201.86         558.99         170.57         218.77          16.78          17.31           0.53           6.26           5.55           1.04           3.92           1.792      27775.126          7.877          0.190         18.074          4.169          0.000         65.211          209.0          1.502          1.000          0.354          0.380          0.339          0.312          0.302          0.324          0.343          0.330          0.320          0.330       4169.059          0.000
     17/04/1997             98          8.329        11669.3        1433.06        1166.93         266.13         201.86         557.20         170.57         237.29          16.91          17.45           0.53           6.26           5.36           1.00           4.29           1.807      27775.126          8.543          0.203         18.074          4.169          0.000         61.928          207.8          1.502          1.000          0.342          0.372          0.337          0.311          0.301          0.323          0.343          0.330          0.320          0.330       4169.059          0.000
     18/04/1997             99          8.347        11820.2        1447.62        1182.02         265.59         201.86         555.85         170.57         253.74          17.06          17.59           0.53           6.26           5.22           0.97           4.61           1.818      27775.126          9.135          0.215         18.074          4.169          0.000         99.999          206.3          1.502          1.000          0.425          0.435          0.455          0.311          0.300          0.323          0.342          0.330          0.320          0.330       4169.059          0.000
     19/04/1997            100          8.365        11964.0        1461.46        1196.40         265.06         201.86         554.03         170.57         269.93          17.24          17.77           0.53           6.26           5.10           0.94           4.94           1.830      27775.126          9.719          0.226         18.074          4.169          0.000         95.753          204.6          1.502          1.000          0.410          0.423          0.449          0.311          0.299          0.322          0.342          0.330          0.320          0.330       4169.059          0.000
     20/04/1997            101          8.384        12093.8        1473.91        1209.38         264.53         201.86         551.24         170.57         285.70          17.36          17.89           0.53           6.26           4.92           0.91           5.27           1.845      27775.126         10.286          0.236         18.074          4.169          0.000         92.543          203.6          1.501          1.000          0.399          0.416          0.444          0.310          0.299          0.322          0.342          0.330          0.320          0.330       4169.059          0.000
     21/04/1997            102          8.404        12221.6        1486.16        1222.16         264.00         201.86         547.27         170.57         302.46          17.45          17.98           0.53           6.21           4.73           0.88           5.63           1.863      27775.126         10.889          0.247         18.074          4.169          0.000         90.106          202.9          1.489          1.000          0.390          0.412          0.439          0.311          0.298          0.321          0.342          0.330          0.320          0.330       4169.059          0.000
     22/04/1997            103          8.425        12385.9        1502.06        1238.59         263.47         201.86         545.47         170.57         320.68          17.61          18.14           0.53           6.22           4.54           0.85           6.00           1.871      27775.126         11.545          0.259         18.074          4.169          0.000         87.097          201.6          1.491          1.000          0.386          0.406          0.431          0.310          0.297          0.321          0.342          0.330          0.320          0.330       4169.059          0.000
     23/04/1997            104          8.443        12544.0        1517.20        1254.40         262.95         201.71         544.16         170.57         337.81          17.78          18.30           0.53           6.23           4.38           0.83           6.34           1.876      27775.126         12.162          0.269         18.074          4.166          0.003         84.808          200.1          1.496          1.000          0.390          0.399          0.423          0.309          0.296          0.320          0.341          0.330          0.320          0.330       4169.059          3.168
     24/04/1997            105          8.462        12692.3        1530.40        1269.23         262.42         200.61         542.34         170.57         354.46          17.90          18.38           0.52           6.15           4.23           0.80           6.67           1.882      27775.126         12.762          0.279         18.074          4.143          0.026         81.563          199.1          1.485          1.000          0.377          0.394          0.418          0.308          0.296          0.320          0.341          0.330          0.320          0.330       4169.059         25.898
     25/04/1997            106          8.479        12817.5        1541.49        1281.75         261.90         199.70         540.47         170.57         368.84          18.03          18.49           0.52           6.11           4.11           0.78           6.96           1.888      27775.126         13.280          0.288         18.074          4.124          0.045         78.094          198.0          1.482          1.000          0.365          0.389          0.412          0.308          0.295          0.319          0.341          0.330          0.320          0.330       4169.059         44.610
     26/04/1997            107          8.494        12915.3        1548.97        1291.53         261.37         197.93         537.41         170.57         381.69          18.12          18.52           0.52           5.99           4.00           0.77           7.24           1.898      27775.126         13.742          0.296         18.074          4.088          0.081         75.652          197.3          1.466          1.000          0.355          0.384          0.408          0.307          0.295          0.319          0.341          0.330          0.320          0.330       4169.059         81.235
     27/04/1997            108          8.514        13052.2        1561.35        1305.22         260.85         197.15         534.51         170.57         398.27          18.24          18.62           0.52           5.91           3.86           0.74           7.59           1.906      27775.126         14.339          0.305         18.074          4.072          0.097         73.526          196.2          1.452          1.000          0.346          0.381          0.404          0.307          0.294          0.319          0.341          0.330          0.320          0.330       4169.059         97.400
     28/04/1997            109          8.532        13186.7        1574.28        1318.67         260.33         197.15         532.13         170.57         414.10          18.43          18.81           0.52           5.91           3.74           0.72           7.92           1.912      27775.126         14.909          0.314         18.074          4.072          0.097         71.067          194.5          1.452          1.000          0.336          0.377          0.400          0.307          0.294          0.319          0.341          0.330          0.320          0.330       4169.059         97.400
     29/04/1997            110          8.550        13321.9        1587.29        1332.19         259.81         197.15         529.76         170.57         430.00          18.62          19.00           0.52           5.90           3.62           0.71           8.24           1.917      27775.126         15.481          0.323         18.074          4.072          0.097         68.187          192.8          1.450          1.000          0.326          0.372          0.395          0.306          0.293          0.318          0.341          0.330          0.320          0.330       4169.059         97.400
     30/04/1997            111          8.568        13450.8        1599.65        1345.08         259.29         197.15         527.40         170.57         445.24          18.80          19.18           0.52           5.90           3.51           0.69           8.56           1.922      27775.126         16.030          0.331         18.074          4.072          0.097         65.125          191.1          1.448          1.000          0.316          0.366          0.390          0.305          0.293          0.318          0.340          0.330          0.320          0.330       4169.059         97.400
     01/05/1997            112          8.585        13566.0        1610.65        1356.60         258.77         197.15         524.62         170.57         459.54          18.97          19.34           0.52           5.87           3.42           0.68           8.86           1.928      27775.126         16.545          0.339         18.074          4.072          0.097         62.890          189.7          1.441          1.000          0.309          0.362          0.386          0.304          0.292          0.317          0.340          0.330          0.320          0.330       4169.059         97.400
     02/05/1997            113          8.604        13680.8        1621.62        1368.08         258.25         197.15         520.76         170.57         474.88          19.16          19.54           0.52           5.85           3.31           0.66           9.20           1.937      27775.126         17.097          0.347         18.074          4.072          0.097         60.798          187.8          1.437          1.000          0.301          0.358          0.383          0.304          0.292          0.317          0.340          0.330          0.320          0.330       4169.059         97.400
     03/05/1997            114          8.622        13818.2        1634.84        1381.82         257.74         197.15         518.38         170.57         491.00          19.36          19.73           0.52           5.83           3.21           0.64           9.53           1.941      27775.126         17.678          0.355         18.074          4.072          0.097         87.146          185.9          1.432          1.000          0.429          0.436          0.412          0.304          0.291          0.317          0.340          0.330          0.320          0.330       4169.059         97.400
     04/05/1997            115          8.642        13933.6        1645.86        1393.36         257.22         197.15         513.85         170.57         507.08          19.58          19.95           0.51           5.82           3.10           0.63           9.89           1.950      27775.126         18.256          0.364         18.074          4.072          0.097         85.130          183.8          1.430          1.000          0.417          0.428          0.413          0.304          0.291          0.317          0.340          0.330          0.320          0.330       4169.059         97.400
     05/05/1997            116          8.663        14042.6        1656.25        1404.26         256.71         197.15         508.71         170.57         523.12          19.81          20.17           0.51           5.81           2.99           0.61          10.25           1.960      27775.126         18.834          0.373         18.074          4.072          0.097         83.534          181.7          1.428          1.000          0.412          0.421          0.411          0.304          0.291          0.317          0.340          0.330          0.320          0.330       4169.059         97.400
     06/05/1997            117          8.683        14095.9        1661.06        1409.59         256.19         197.15         500.46         170.57         536.69          20.03          20.39           0.51           5.79           2.88           0.59          10.61           1.977      27775.126         19.323          0.381         18.074          4.072          0.097         82.912          179.7          1.423          1.000          0.409          0.419          0.410          0.304          0.291          0.317          0.340          0.330          0.320          0.330       4169.059         97.400
     07/05/1997            118          8.703        14208.0        1671.76        1420.80         255.68         197.15         495.99         170.57         552.37          20.24          20.60           0.51           5.76           2.79           0.58          10.96           1.985      27775.126         19.887          0.389         18.074          4.072          0.097         83.035          177.7          1.415          1.000          0.418          0.418          0.408          0.304          0.291          0.316          0.340          0.330          0.320          0.330       4169.059         97.400
     08/05/1997            119          8.722        14302.4        1680.69        1430.24         255.17         197.15         490.51         170.57         567.29          20.45          20.81           0.51           5.73           2.70           0.56          11.31           1.994      27775.126         20.424          0.397         18.074          4.072          0.097         81.278          175.8          1.407          1.000          0.411          0.414          0.405          0.304          0.290          0.316          0.340          0.330          0.320          0.330       4169.059         97.400
     09/05/1997            120          8.739        14361.0        1685.48        1436.10         254.66         196.59         484.22         170.57         579.44          20.61          20.96           0.51           5.65           2.63           0.55          11.62           2.005      27775.126         20.862          0.403         18.074          4.060          0.109         98.894          174.1          1.391          1.000          0.437          0.441          0.464          0.307          0.290          0.316          0.340          0.330          0.320          0.330       4169.059        109.004
     10/05/1997            121          8.752        14447.0        1691.72        1444.70         254.15         194.74         481.96         170.57         590.30          20.73          21.02           0.51           5.53           2.59           0.55          11.85           2.007      27775.126         21.253          0.409         18.074          4.022          0.147        101.453          172.8          1.374          1.000          0.431          0.439          0.471          0.317          0.290          0.316          0.339          0.330          0.320          0.330       4169.059        147.162
     11/05/1997            122          8.762        14497.0        1694.25        1449.70         253.64         192.77         479.59         170.57         597.67          20.80          21.04           0.51           5.41           2.56           0.54          12.02           2.011      27775.126         21.518          0.412         18.074          3.981          0.188        100.194          172.0          1.359          1.000          0.419          0.434          0.467          0.322          0.290          0.316          0.339          0.330          0.320          0.330       4169.059        187.722
     12/05/1997            123          8.775        14573.5        1698.59        1457.35         253.13         189.96         476.68         170.57         608.24          20.80          20.96           0.51           5.21           2.52           0.54          12.19           2.004      27775.126         21.899          0.417         18.074          3.923          0.246         98.641          172.0          1.327          1.000          0.412          0.427          0.464          0.326          0.290          0.316          0.339          0.330          0.320          0.330       4169.059        245.809
     13/05/1997            124          8.788        14649.6        1702.67        1464.96         252.63         186.94         473.73         170.57         618.79          20.80          20.87           0.51           5.00           2.47           0.53          12.37           1.999      27775.126         22.279          0.422         18.074          3.861          0.308         96.919          172.1          1.294          1.000          0.404          0.421          0.460          0.328          0.290          0.316          0.339          0.330          0.320          0.330       4169.059        308.133
     14/05/1997            125          8.802        14730.1        1707.44        1473.01         252.12         184.17         470.70         170.57         629.87          20.80          20.80           0.50           4.81           2.43           0.52          12.53           1.989      27775.126         22.678          0.428         18.074          3.804          0.365         95.419          172.2          1.264          1.000          0.397          0.418          0.457          0.328          0.290          0.316          0.339          0.330          0.320          0.330       4169.059        365.455
     15/05/1997            126          8.816        14801.6        1711.03        1480.16         251.62         181.12         466.95         170.57         640.77          20.80          20.72           0.50           4.61           2.39           0.52          12.70           1.982      27775.126         23.070          0.433         18.074          3.741          0.428         94.099          172.3          1.231          1.000          0.393          0.417          0.453          0.329          0.290          0.316          0.339          0.330          0.320          0.330       4169.059        428.491
     16/05/1997            127          8.832        14854.0        1712.09        1485.40         251.11         177.44         460.87         170.57         652.09          20.80          20.62           0.50           4.37           2.34           0.51          12.91           1.979      27775.126         23.478          0.439         18.074          3.665          0.504         93.012          172.5          1.192          1.000          0.390          0.415          0.450          0.329          0.290          0.316          0.339          0.330          0.320          0.330       4169.059        504.380
     17/05/1997            128          8.849        14889.4        1711.13        1488.94         250.61         173.45         453.10         170.57         663.40          20.80          20.52           0.50           4.12           2.28           0.51          13.11           1.977      27775.126         23.885          0.446         18.074          3.582          0.587         93.607          172.6          1.151          1.000          0.398          0.416          0.448          0.330          0.290          0.315          0.339          0.330          0.320          0.330       4169.059        586.930
     18/05/1997            129          8.868        14957.9        1713.10        1495.79         250.11         169.06         446.65         170.57         676.70          20.80          20.42           0.50           3.86           2.22           0.51          13.33           1.970      27775.126         24.364          0.452         18.074          3.492          0.677        101.422          172.6          1.106          1.000          0.435          0.440          0.456          0.330          0.290          0.315          0.339          0.330          0.320          0.330       4169.059        677.476
     19/05/1997            130          8.881        15005.0        1715.17        1500.50         249.61         166.93         442.11         170.57         685.95          20.80          20.37           0.50           3.74           2.18           0.51          13.43           1.958      27775.126         24.697          0.457         18.074          3.447          0.722        100.535          172.7          1.085          1.000          0.425          0.436          0.458          0.331          0.290          0.315          0.339          0.330          0.320          0.330       4169.059        721.571
     20/05/1997            131          8.892        15045.9        1717.07        1504.59         249.11         165.24         437.86         170.57         694.29          20.80          20.33           0.50           3.65           2.16           0.51          13.51           1.946      27775.126         24.997          0.461         18.074          3.413          0.756        100.165          172.8          1.069          1.000          0.421          0.432          0.459          0.332          0.290          0.315          0.339          0.330          0.320          0.330       4169.059        756.471
     21/05/1997            132          8.902        15093.6        1719.33        1509.36         248.61         163.22         435.04         170.57         701.88          20.80          20.28           0.50           3.54           2.13           0.51          13.61           1.939      27775.126         25.270          0.465         18.074          3.371          0.798         98.891          172.8          1.050          1.000          0.414          0.426          0.458          0.333          0.290          0.315          0.339          0.330          0.320          0.330       4169.059        798.028
     22/05/1997            133          8.915        15141.1        1721.55        1514.11         248.12         161.19         430.88         170.57         710.79          20.80          20.24           0.50           3.43           2.10           0.51          13.70           1.927      27775.126         25.591          0.469         18.074          3.329          0.840         97.890          172.9          1.031          1.000          0.409          0.422          0.457          0.333          0.290          0.315          0.339          0.330          0.320          0.330       4169.059        839.963
     23/05/1997            134          8.927        15177.7        1722.76        1517.77         247.62         159.24         426.33         170.57         718.99          20.80          20.20           0.50           3.33           2.07           0.51          13.79           1.917      27775.126         25.886          0.474         18.074          3.289          0.880         97.276          173.0          1.013          1.000          0.407          0.420          0.455          0.334          0.290          0.315          0.339          0.330          0.320          0.330       4169.059        880.305
     24/05/1997            135          8.939        15200.3        1722.77        1520.03         247.12         157.47         420.38         170.57         727.22          20.80          20.16           0.49           3.24           2.05           0.51          13.86           1.906      27775.126         26.182          0.478         18.074          3.252          0.917         96.905          173.1          0.997          1.000          0.406          0.420          0.454          0.335          0.290          0.315          0.339          0.330          0.320          0.330       4169.059        916.771
     25/05/1997            136          8.953        15244.7        1724.66        1524.47         246.63         155.42         415.23         170.57         736.80          20.80          20.12           0.49           3.14           2.02           0.51          13.95           1.894      27775.126         26.527          0.483         18.074          3.210          0.959         96.397          173.2          0.979          1.000          0.404          0.419          0.451          0.336          0.290          0.315          0.339          0.330          0.320          0.330       4169.059        959.108
     26/05/1997            137          8.964        15298.9        1727.49        1529.89         246.14         153.33         412.18         170.57         745.27          20.80          20.07           0.49           3.04           1.99           0.51          14.04           1.884      27775.126         26.832          0.487         18.074          3.167          1.002         94.893          173.3          0.960          1.000          0.397          0.418          0.448          0.336          0.290          0.315          0.339          0.330          0.320          0.330       4169.059       1002.378
     27/05/1997            138          8.974        15349.8        1730.12        1534.98         245.65         151.37         409.41         170.57         753.13          20.80          20.03           0.49           2.95           1.96           0.51          14.13           1.876      27775.126         27.115          0.491         18.074          3.126          1.043         93.390          173.4          0.943          1.000          0.390          0.416          0.445          0.336          0.290          0.315          0.339          0.330          0.320          0.330       4169.059       1042.927
     28/05/1997            139          8.983        15388.8        1732.05        1538.88         245.15         149.88         406.61         170.57         759.84          20.80          20.00           0.49           2.88           1.93           0.51          14.19           1.868      27775.126         27.357          0.494         18.074          3.095          1.074         92.053          173.6          0.930          1.000          0.384          0.414          0.442          0.336          0.290          0.315          0.339          0.330          0.320          0.330       4169.059       1073.704
     29/05/1997            140          8.994        15442.6        1734.68        1544.26         244.66         147.62         403.49         170.57         768.34          20.80          19.96           0.49           2.78           1.90           0.51          14.29           1.859      27775.126         27.663          0.498         18.074          3.049          1.120         90.404          173.7          0.910          1.000          0.378          0.412          0.438          0.336          0.290          0.315          0.339          0.330          0.320          0.330       4169.059       1120.315
     30/05/1997            141          9.000        15509.2        1738.38        1550.92         244.17         145.15         400.07         170.57         778.42          20.80          19.91           0.49           2.67           1.86           0.51          14.38           1.848      27775.126         28.026          0.502         18.074          2.998          1.171         88.539          173.8          0.889          1.000          0.371          0.408          0.435          0.336          0.290          0.315          0.339          0.330          0.320          0.330       4169.059       1171.382
     31/05/1997            142          9.338        15555.6        1740.46        1555.56         243.69         143.08         395.66         170.57         787.46          20.80          19.87           0.49           2.58           1.83           0.51          14.46           1.837      27775.126         28.351          0.506         18.074          2.955          1.214         87.383          173.9          0.872          1.000          0.366          0.406          0.432          0.336          0.290          0.315          0.339          0.330          0.320          0.330       4169.059       1214.144
     01/06/1997            143          9.477        15586.0        1742.05        1558.60         243.20         142.12         395.66         170.57         790.50          20.80          19.85           0.49           2.54           1.82           0.51          14.50           1.834      27775.126         28.461          0.507         18.074          2.935          1.234         89.890          174.1          0.865          1.000          0.394          0.406          0.430          0.337          0.290          0.315          0.339          0.330          0.320          0.330       4169.059       1233.949
     02/06/1997            144          9.637        15624.3        1744.27        1562.43         242.71         140.99         395.66         170.57         794.33          20.80          19.83           0.49           2.49           1.80           0.51          14.54           1.831      27775.126         28.598          0.508         18.074          2.912          1.257         88.910          174.2          0.856          1.000          0.388          0.405          0.429          0.337          0.290          0.315          0.338          0.330          0.320          0.330       4169.059       1257.121
     03/06/1997            145          9.756        15647.9        1745.11        1564.79         242.23         139.95         395.66         170.57         796.69          20.80          19.81           0.48           2.45           1.79           0.51          14.58           1.831      27775.126         28.684          0.509         18.074          2.890          1.279         87.937          174.3          0.847          1.000          0.382          0.404          0.427          0.337          0.290          0.314          0.338          0.330          0.320          0.330       4169.059       1278.596
     04/06/1997            146          9.911        15681.3        1746.48        1568.13         241.74         138.47         395.66         170.57         800.03          20.80          19.79           0.48           2.39           1.76           0.51          14.64           1.830      27775.126         28.804          0.510         18.074          2.860          1.309         86.894          174.4          0.835          1.000          0.377          0.403          0.425          0.337          0.290          0.314          0.338          0.330          0.320          0.330       4169.059       1309.220
     05/06/1997            147         10.000        15710.2        1747.76        1571.02         241.26         137.34         395.66         170.57         802.92          20.80          19.77           0.48           2.34           1.75           0.51          14.68           1.828      27775.126         28.908          0.511         18.074          2.836          1.333         86.313          174.5          0.827          1.000          0.375          0.402          0.423          0.338          0.290          0.314          0.338          0.330          0.320          0.330       4169.059       1332.622
